HEIGHT;THETA;PHI;CENTRAL_SPEED;PERP_SPEED;AZI_SPEED 
6586922.500000;8.680164;0.500000;-2478.907959;220000.000000;0.000000
6586897.500000;8.680498;0.500000;-2479.006104;220000.000000;0.000000
6586872.500000;8.680832;0.500000;-2479.104248;220000.000000;0.000000
6586847.500000;8.681166;0.500000;-2479.202393;220000.000000;0.000000
6586822.500000;8.681499;0.500000;-2479.300537;220000.000000;0.000000
6586797.500000;8.681833;0.500000;-2479.398682;220000.000000;0.000000
6586772.500000;8.682167;0.500000;-2479.496826;220000.000000;0.000000
6586747.500000;8.682501;0.500000;-2479.594971;220000.000000;0.000000
6586722.500000;8.682835;0.500000;-2479.693115;220000.000000;0.000000
6586697.500000;8.683168;0.500000;-2479.791260;220000.000000;0.000000
6586672.500000;8.683502;0.500000;-2479.889404;220000.000000;0.000000
6586647.500000;8.683836;0.500000;-2479.987549;220000.000000;0.000000
6586622.500000;8.684170;0.500000;-2480.085693;220000.000000;0.000000
6586597.500000;8.684504;0.500000;-2480.183838;220000.000000;0.000000
6586572.500000;8.684837;0.500000;-2480.281982;220000.000000;0.000000
6586547.500000;8.685171;0.500000;-2480.380127;220000.000000;0.000000
6586522.500000;8.685505;0.500000;-2480.478271;220000.000000;0.000000
6586497.500000;8.685839;0.500000;-2480.576416;220000.000000;0.000000
6586472.500000;8.686172;0.500000;-2480.674561;220000.000000;0.000000
6586447.500000;8.686506;0.500000;-2480.772705;220000.000000;0.000000
6586422.500000;8.686840;0.500000;-2480.870850;220000.000000;0.000000
6586397.500000;8.687174;0.500000;-2480.968994;220000.000000;0.000000
6586372.500000;8.687508;0.500000;-2481.067139;220000.000000;0.000000
6586347.500000;8.687841;0.500000;-2481.165283;220000.000000;0.000000
6586322.500000;8.688175;0.500000;-2481.263428;220000.000000;0.000000
6586297.500000;8.688509;0.500000;-2481.361572;220000.000000;0.000000
6586272.500000;8.688843;0.500000;-2481.459717;220000.000000;0.000000
6586247.500000;8.689177;0.500000;-2481.557861;220000.000000;0.000000
6586222.500000;8.689510;0.500000;-2481.656006;220000.000000;0.000000
6586197.500000;8.689844;0.500000;-2481.754150;220000.000000;0.000000
6586172.500000;8.690178;0.500000;-2481.852295;220000.000000;0.000000
6586147.500000;8.690512;0.500000;-2481.950439;220000.000000;0.000000
6586122.500000;8.690845;0.500000;-2482.048584;220000.000000;0.000000
6586097.500000;8.691179;0.500000;-2482.146729;220000.000000;0.000000
6586072.500000;8.691513;0.500000;-2482.244873;220000.000000;0.000000
6586047.500000;8.691847;0.500000;-2482.343018;220000.000000;0.000000
6586022.500000;8.692181;0.500000;-2482.441162;220000.000000;0.000000
6585997.500000;8.692514;0.500000;-2482.539307;220000.000000;0.000000
6585972.500000;8.692848;0.500000;-2482.637451;220000.000000;0.000000
6585947.500000;8.693182;0.500000;-2482.735596;220000.000000;0.000000
6585922.500000;8.693516;0.500000;-2482.833740;220000.000000;0.000000
6585897.500000;8.693850;0.500000;-2482.931885;220000.000000;0.000000
6585872.500000;8.694183;0.500000;-2483.030029;220000.000000;0.000000
6585847.500000;8.694517;0.500000;-2483.128174;220000.000000;0.000000
6585822.500000;8.694851;0.500000;-2483.226318;220000.000000;0.000000
6585797.500000;8.695185;0.500000;-2483.324463;220000.000000;0.000000
6585772.500000;8.695518;0.500000;-2483.422607;220000.000000;0.000000
6585747.500000;8.695852;0.500000;-2483.520752;220000.000000;0.000000
6585722.500000;8.696186;0.500000;-2483.618896;220000.000000;0.000000
6585697.500000;8.696520;0.500000;-2483.717041;220000.000000;0.000000
6585672.500000;8.696854;0.500000;-2483.815186;220000.000000;0.000000
6585647.500000;8.697187;0.500000;-2483.913330;220000.000000;0.000000
6585622.500000;8.697521;0.500000;-2484.011475;220000.000000;0.000000
6585597.500000;8.697855;0.500000;-2484.109619;220000.000000;0.000000
6585572.500000;8.698189;0.500000;-2484.207764;220000.000000;0.000000
6585547.500000;8.698523;0.500000;-2484.305908;220000.000000;0.000000
6585522.500000;8.698856;0.500000;-2484.404053;220000.000000;0.000000
6585497.500000;8.699190;0.500000;-2484.502197;220000.000000;0.000000
6585472.500000;8.699524;0.500000;-2484.600342;220000.000000;0.000000
6585447.500000;8.699858;0.500000;-2484.698486;220000.000000;0.000000
6585422.500000;8.700191;0.500000;-2484.796631;220000.000000;0.000000
6585397.500000;8.700525;0.500000;-2484.894775;220000.000000;0.000000
6585372.500000;8.700859;0.500000;-2484.992920;220000.000000;0.000000
6585347.500000;8.701193;0.500000;-2485.091064;220000.000000;0.000000
6585322.500000;8.701527;0.500000;-2485.189209;220000.000000;0.000000
6585297.500000;8.701860;0.500000;-2485.287354;220000.000000;0.000000
6585272.500000;8.702194;0.500000;-2485.385498;220000.000000;0.000000
6585247.500000;8.702528;0.500000;-2485.483643;220000.000000;0.000000
6585222.500000;8.702862;0.500000;-2485.581787;220000.000000;0.000000
6585197.500000;8.703196;0.500000;-2485.679932;220000.000000;0.000000
6585172.500000;8.703529;0.500000;-2485.778076;220000.000000;0.000000
6585147.500000;8.703863;0.500000;-2485.876221;220000.000000;0.000000
6585122.500000;8.704197;0.500000;-2485.974365;220000.000000;0.000000
6585097.500000;8.704531;0.500000;-2486.072510;220000.000000;0.000000
6585072.500000;8.704865;0.500000;-2486.170654;220000.000000;0.000000
6585047.500000;8.705198;0.500000;-2486.268799;220000.000000;0.000000
6585022.500000;8.705532;0.500000;-2486.366943;220000.000000;0.000000
6584997.500000;8.705866;0.500000;-2486.465088;220000.000000;0.000000
6584972.500000;8.706200;0.500000;-2486.563232;220000.000000;0.000000
6584947.500000;8.706533;0.500000;-2486.661377;220000.000000;0.000000
6584922.500000;8.706867;0.500000;-2486.759521;220000.000000;0.000000
6584897.500000;8.707201;0.500000;-2486.857666;220000.000000;0.000000
6584872.500000;8.707535;0.500000;-2486.955811;220000.000000;0.000000
6584847.500000;8.707869;0.500000;-2487.053955;220000.000000;0.000000
6584822.500000;8.708202;0.500000;-2487.152100;220000.000000;0.000000
6584797.500000;8.708536;0.500000;-2487.250244;220000.000000;0.000000
6584772.500000;8.708870;0.500000;-2487.348389;220000.000000;0.000000
6584747.500000;8.709204;0.500000;-2487.446533;220000.000000;0.000000
6584722.500000;8.709538;0.500000;-2487.544678;220000.000000;0.000000
6584697.500000;8.709871;0.500000;-2487.642822;220000.000000;0.000000
6584672.500000;8.710205;0.500000;-2487.740967;220000.000000;0.000000
6584647.500000;8.710539;0.500000;-2487.839111;220000.000000;0.000000
6584622.500000;8.710873;0.500000;-2487.937256;220000.000000;0.000000
6584597.500000;8.711206;0.500000;-2488.035400;220000.000000;0.000000
6584572.500000;8.711540;0.500000;-2488.133545;220000.000000;0.000000
6584547.500000;8.711874;0.500000;-2488.231689;220000.000000;0.000000
6584522.500000;8.712208;0.500000;-2488.329834;220000.000000;0.000000
6584497.500000;8.712542;0.500000;-2488.427979;220000.000000;0.000000
6584472.500000;8.712875;0.500000;-2488.526123;220000.000000;0.000000
6584447.500000;8.713209;0.500000;-2488.624268;220000.000000;0.000000
6584422.500000;8.713543;0.500000;-2488.722412;220000.000000;0.000000
6584397.500000;8.713877;0.500000;-2488.820557;220000.000000;0.000000
6584372.500000;8.714211;0.500000;-2488.918701;220000.000000;0.000000
6584347.500000;8.714544;0.500000;-2489.016846;220000.000000;0.000000
6584322.500000;8.714878;0.500000;-2489.114990;220000.000000;0.000000
6584297.500000;8.715212;0.500000;-2489.213135;220000.000000;0.000000
6584272.500000;8.715546;0.500000;-2489.311279;220000.000000;0.000000
6584247.500000;8.715879;0.500000;-2489.409424;220000.000000;0.000000
6584222.500000;8.716213;0.500000;-2489.507568;220000.000000;0.000000
6584197.500000;8.716547;0.500000;-2489.605713;220000.000000;0.000000
6584172.500000;8.716881;0.500000;-2489.703857;220000.000000;0.000000
6584147.500000;8.717215;0.500000;-2489.802002;220000.000000;0.000000
6584122.500000;8.717548;0.500000;-2489.900146;220000.000000;0.000000
6584097.500000;8.717882;0.500000;-2489.998291;220000.000000;0.000000
6584072.500000;8.718216;0.500000;-2490.096436;220000.000000;0.000000
6584047.500000;8.718550;0.500000;-2490.194580;220000.000000;0.000000
6584022.500000;8.718884;0.500000;-2490.292725;220000.000000;0.000000
6583997.500000;8.719217;0.500000;-2490.390869;220000.000000;0.000000
6583972.500000;8.719551;0.500000;-2490.489014;220000.000000;0.000000
6583947.500000;8.719885;0.500000;-2490.587158;220000.000000;0.000000
6583922.500000;8.720219;0.500000;-2490.685303;220000.000000;0.000000
6583897.500000;8.720552;0.500000;-2490.783447;220000.000000;0.000000
6583872.500000;8.720886;0.500000;-2490.881592;220000.000000;0.000000
6583847.500000;8.721220;0.500000;-2490.979736;220000.000000;0.000000
6583822.500000;8.721554;0.500000;-2491.077881;220000.000000;0.000000
6583797.500000;8.721888;0.500000;-2491.176025;220000.000000;0.000000
6583772.500000;8.722221;0.500000;-2491.274170;220000.000000;0.000000
6583747.500000;8.722555;0.500000;-2491.372314;220000.000000;0.000000
6583722.500000;8.722889;0.500000;-2491.470459;220000.000000;0.000000
6583697.500000;8.723223;0.500000;-2491.568604;220000.000000;0.000000
6583672.500000;8.723557;0.500000;-2491.666748;220000.000000;0.000000
6583647.500000;8.723890;0.500000;-2491.764893;220000.000000;0.000000
6583622.500000;8.724224;0.500000;-2491.863037;220000.000000;0.000000
6583597.500000;8.724558;0.500000;-2491.961182;220000.000000;0.000000
6583572.500000;8.724892;0.500000;-2492.059326;220000.000000;0.000000
6583547.500000;8.725225;0.500000;-2492.157471;220000.000000;0.000000
6583522.500000;8.725559;0.500000;-2492.255615;220000.000000;0.000000
6583497.500000;8.725893;0.500000;-2492.353760;220000.000000;0.000000
6583472.500000;8.726227;0.500000;-2492.451904;220000.000000;0.000000
6583447.500000;8.726561;0.500000;-2492.550049;220000.000000;0.000000
6583422.500000;8.726894;0.500000;-2492.648193;220000.000000;0.000000
6583397.500000;8.727228;0.500000;-2492.746338;220000.000000;0.000000
6583372.500000;8.727562;0.500000;-2492.844482;220000.000000;0.000000
6583347.500000;8.727896;0.500000;-2492.942627;220000.000000;0.000000
6583322.500000;8.728230;0.500000;-2493.040771;220000.000000;0.000000
6583297.500000;8.728563;0.500000;-2493.138916;220000.000000;0.000000
6583272.500000;8.728897;0.500000;-2493.237061;220000.000000;0.000000
6583247.500000;8.729231;0.500000;-2493.335205;220000.000000;0.000000
6583222.500000;8.729565;0.500000;-2493.433350;220000.000000;0.000000
6583197.500000;8.729898;0.500000;-2493.531494;220000.000000;0.000000
6583172.500000;8.730232;0.500000;-2493.629639;220000.000000;0.000000
6583147.500000;8.730566;0.500000;-2493.727783;220000.000000;0.000000
6583122.500000;8.730900;0.500000;-2493.825928;220000.000000;0.000000
6583097.500000;8.731234;0.500000;-2493.924072;220000.000000;0.000000
6583072.500000;8.731567;0.500000;-2494.022217;220000.000000;0.000000
6583047.500000;8.731901;0.500000;-2494.120361;220000.000000;0.000000
6583022.500000;8.732235;0.500000;-2494.218506;220000.000000;0.000000
6582997.500000;8.732569;0.500000;-2494.316650;220000.000000;0.000000
6582972.500000;8.732903;0.500000;-2494.414795;220000.000000;0.000000
6582947.500000;8.733236;0.500000;-2494.512939;220000.000000;0.000000
6582922.500000;8.733570;0.500000;-2494.611084;220000.000000;0.000000
6582897.500000;8.733904;0.500000;-2494.709229;220000.000000;0.000000
6582872.500000;8.734238;0.500000;-2494.807373;220000.000000;0.000000
6582847.500000;8.734571;0.500000;-2494.905518;220000.000000;0.000000
6582822.500000;8.734905;0.500000;-2495.003662;220000.000000;0.000000
6582797.500000;8.735239;0.500000;-2495.101807;220000.000000;0.000000
6582772.500000;8.735573;0.500000;-2495.199951;220000.000000;0.000000
6582747.500000;8.735907;0.500000;-2495.298096;220000.000000;0.000000
6582722.500000;8.736240;0.500000;-2495.396240;220000.000000;0.000000
6582697.500000;8.736574;0.500000;-2495.494385;220000.000000;0.000000
6582672.500000;8.736908;0.500000;-2495.592529;220000.000000;0.000000
6582647.500000;8.737242;0.500000;-2495.690674;220000.000000;0.000000
6582622.500000;8.737576;0.500000;-2495.788818;220000.000000;0.000000
6582597.500000;8.737909;0.500000;-2495.886963;220000.000000;0.000000
6582572.500000;8.738243;0.500000;-2495.985107;220000.000000;0.000000
6582547.500000;8.738577;0.500000;-2496.083252;220000.000000;0.000000
6582522.500000;8.738911;0.500000;-2496.181396;220000.000000;0.000000
6582497.500000;8.739244;0.500000;-2496.279541;220000.000000;0.000000
6582472.500000;8.739578;0.500000;-2496.377686;220000.000000;0.000000
6582447.500000;8.739912;0.500000;-2496.475830;220000.000000;0.000000
6582422.500000;8.740246;0.500000;-2496.573975;220000.000000;0.000000
6582397.500000;8.740580;0.500000;-2496.672119;220000.000000;0.000000
6582372.500000;8.740913;0.500000;-2496.770264;220000.000000;0.000000
6582347.500000;8.741247;0.500000;-2496.868408;220000.000000;0.000000
6582322.500000;8.741581;0.500000;-2496.966553;220000.000000;0.000000
6582297.500000;8.741915;0.500000;-2497.064697;220000.000000;0.000000
6582272.500000;8.742249;0.500000;-2497.162842;220000.000000;0.000000
6582247.500000;8.742582;0.500000;-2497.260986;220000.000000;0.000000
6582222.500000;8.742916;0.500000;-2497.359131;220000.000000;0.000000
6582197.500000;8.743250;0.500000;-2497.457275;220000.000000;0.000000
6582172.500000;8.743584;0.500000;-2497.555420;220000.000000;0.000000
6582147.500000;8.743917;0.500000;-2497.653564;220000.000000;0.000000
6582122.500000;8.744251;0.500000;-2497.751709;220000.000000;0.000000
6582097.500000;8.744585;0.500000;-2497.849854;220000.000000;0.000000
6582072.500000;8.744919;0.500000;-2497.947998;220000.000000;0.000000
6582047.500000;8.745253;0.500000;-2498.046143;220000.000000;0.000000
6582022.500000;8.745586;0.500000;-2498.144287;220000.000000;0.000000
6581997.500000;8.745920;0.500000;-2498.242432;220000.000000;0.000000
6581972.500000;8.746254;0.500000;-2498.340576;220000.000000;0.000000
6581947.500000;8.746588;0.500000;-2498.438721;220000.000000;0.000000
6581922.500000;8.746922;0.500000;-2498.536865;220000.000000;0.000000
6581897.500000;8.747255;0.500000;-2498.635010;220000.000000;0.000000
6581872.500000;8.747589;0.500000;-2498.733154;220000.000000;0.000000
6581847.500000;8.747923;0.500000;-2498.831299;220000.000000;0.000000
6581822.500000;8.748257;0.500000;-2498.929443;220000.000000;0.000000
6581797.500000;8.748590;0.500000;-2499.027588;220000.000000;0.000000
6581772.500000;8.748924;0.500000;-2499.125732;220000.000000;0.000000
6581747.500000;8.749258;0.500000;-2499.223877;220000.000000;0.000000
6581722.500000;8.749592;0.500000;-2499.322021;220000.000000;0.000000
6581697.500000;8.749926;0.500000;-2499.420166;220000.000000;0.000000
6581672.500000;8.750259;0.500000;-2499.518311;220000.000000;0.000000
6581647.500000;8.750593;0.500000;-2499.616455;220000.000000;0.000000
6581622.500000;8.750928;0.500000;-2499.714600;220000.000000;0.000000
6581597.500000;8.751263;0.500000;-2499.812744;220000.000000;0.000000
6581572.500000;8.751597;0.500000;-2499.910889;220000.000000;0.000000
6581547.500000;8.751932;0.500000;-2500.009033;220000.000000;0.000000
6581522.500000;8.752267;0.500000;-2500.107178;220000.000000;0.000000
6581497.500000;8.752602;0.500000;-2500.205322;220000.000000;0.000000
6581472.500000;8.752936;0.500000;-2500.303467;220000.000000;0.000000
6581447.500000;8.753271;0.500000;-2500.401611;220000.000000;0.000000
6581422.500000;8.753606;0.500000;-2500.499756;220000.000000;0.000000
6581397.500000;8.753941;0.500000;-2500.597900;220000.000000;0.000000
6581372.500000;8.754275;0.500000;-2500.696045;220000.000000;0.000000
6581347.500000;8.754610;0.500000;-2500.794189;220000.000000;0.000000
6581322.500000;8.754945;0.500000;-2500.892334;220000.000000;0.000000
6581297.500000;8.755280;0.500000;-2500.990479;220000.000000;0.000000
6581272.500000;8.755614;0.500000;-2501.088623;220000.000000;0.000000
6581247.500000;8.755949;0.500000;-2501.186768;220000.000000;0.000000
6581222.500000;8.756284;0.500000;-2501.284912;220000.000000;0.000000
6581197.500000;8.756618;0.500000;-2501.383057;220000.000000;0.000000
6581172.500000;8.756953;0.500000;-2501.481201;220000.000000;0.000000
6581147.500000;8.757288;0.500000;-2501.579346;220000.000000;0.000000
6581122.500000;8.757623;0.500000;-2501.677490;220000.000000;0.000000
6581097.500000;8.757957;0.500000;-2501.775635;220000.000000;0.000000
6581072.500000;8.758292;0.500000;-2501.873779;220000.000000;0.000000
6581047.500000;8.758627;0.500000;-2501.971924;220000.000000;0.000000
6581022.500000;8.758962;0.500000;-2502.070068;220000.000000;0.000000
6580997.500000;8.759296;0.500000;-2502.168213;220000.000000;0.000000
6580972.500000;8.759631;0.500000;-2502.266357;220000.000000;0.000000
6580947.500000;8.759966;0.500000;-2502.364502;220000.000000;0.000000
6580922.500000;8.760301;0.500000;-2502.462646;220000.000000;0.000000
6580897.500000;8.760635;0.500000;-2502.560791;220000.000000;0.000000
6580872.500000;8.760970;0.500000;-2502.658936;220000.000000;0.000000
6580847.500000;8.761305;0.500000;-2502.757080;220000.000000;0.000000
6580822.500000;8.761640;0.500000;-2502.855225;220000.000000;0.000000
6580797.500000;8.761974;0.500000;-2502.953369;220000.000000;0.000000
6580772.500000;8.762309;0.500000;-2503.051514;220000.000000;0.000000
6580747.500000;8.762644;0.500000;-2503.149658;220000.000000;0.000000
6580722.500000;8.762979;0.500000;-2503.247803;220000.000000;0.000000
6580697.500000;8.763313;0.500000;-2503.345947;220000.000000;0.000000
6580672.500000;8.763648;0.500000;-2503.444092;220000.000000;0.000000
6580647.500000;8.763983;0.500000;-2503.542236;220000.000000;0.000000
6580622.500000;8.764318;0.500000;-2503.640381;220000.000000;0.000000
6580597.500000;8.764652;0.500000;-2503.738525;220000.000000;0.000000
6580572.500000;8.764987;0.500000;-2503.836670;220000.000000;0.000000
6580547.500000;8.765322;0.500000;-2503.934814;220000.000000;0.000000
6580522.500000;8.765656;0.500000;-2504.032959;220000.000000;0.000000
6580497.500000;8.765991;0.500000;-2504.131104;220000.000000;0.000000
6580472.500000;8.766326;0.500000;-2504.229248;220000.000000;0.000000
6580447.500000;8.766661;0.500000;-2504.327393;220000.000000;0.000000
6580422.500000;8.766995;0.500000;-2504.425537;220000.000000;0.000000
6580397.500000;8.767330;0.500000;-2504.523682;220000.000000;0.000000
6580372.500000;8.767665;0.500000;-2504.621826;220000.000000;0.000000
6580347.500000;8.768000;0.500000;-2504.719971;220000.000000;0.000000
6580322.500000;8.768334;0.500000;-2504.818115;220000.000000;0.000000
6580297.500000;8.768669;0.500000;-2504.916260;220000.000000;0.000000
6580272.500000;8.769004;0.500000;-2505.014404;220000.000000;0.000000
6580247.500000;8.769339;0.500000;-2505.112549;220000.000000;0.000000
6580222.500000;8.769673;0.500000;-2505.210693;220000.000000;0.000000
6580197.500000;8.770008;0.500000;-2505.308838;220000.000000;0.000000
6580172.500000;8.770343;0.500000;-2505.406982;220000.000000;0.000000
6580147.500000;8.770678;0.500000;-2505.505127;220000.000000;0.000000
6580122.500000;8.771012;0.500000;-2505.603271;220000.000000;0.000000
6580097.500000;8.771347;0.500000;-2505.701416;220000.000000;0.000000
6580072.500000;8.771682;0.500000;-2505.799561;220000.000000;0.000000
6580047.500000;8.772017;0.500000;-2505.897705;220000.000000;0.000000
6580022.500000;8.772351;0.500000;-2505.995850;220000.000000;0.000000
6579997.500000;8.772686;0.500000;-2506.093994;220000.000000;0.000000
6579972.500000;8.773021;0.500000;-2506.192139;220000.000000;0.000000
6579947.500000;8.773355;0.500000;-2506.290283;220000.000000;0.000000
6579922.500000;8.773690;0.500000;-2506.388428;220000.000000;0.000000
6579897.500000;8.774025;0.500000;-2506.486572;220000.000000;0.000000
6579872.500000;8.774360;0.500000;-2506.584717;220000.000000;0.000000
6579847.500000;8.774694;0.500000;-2506.682861;220000.000000;0.000000
6579822.500000;8.775029;0.500000;-2506.781006;220000.000000;0.000000
6579797.500000;8.775364;0.500000;-2506.879150;220000.000000;0.000000
6579772.500000;8.775699;0.500000;-2506.977295;220000.000000;0.000000
6579747.500000;8.776033;0.500000;-2507.075439;220000.000000;0.000000
6579722.500000;8.776368;0.500000;-2507.173584;220000.000000;0.000000
6579697.500000;8.776703;0.500000;-2507.271729;220000.000000;0.000000
6579672.500000;8.777038;0.500000;-2507.369873;220000.000000;0.000000
6579647.500000;8.777372;0.500000;-2507.468018;220000.000000;0.000000
6579622.500000;8.777707;0.500000;-2507.566162;220000.000000;0.000000
6579597.500000;8.778042;0.500000;-2507.664307;220000.000000;0.000000
6579572.500000;8.778377;0.500000;-2507.762451;220000.000000;0.000000
6579547.500000;8.778711;0.500000;-2507.860596;220000.000000;0.000000
6579522.500000;8.779046;0.500000;-2507.958740;220000.000000;0.000000
6579497.500000;8.779381;0.500000;-2508.056885;220000.000000;0.000000
6579472.500000;8.779716;0.500000;-2508.155029;220000.000000;0.000000
6579447.500000;8.780050;0.500000;-2508.253174;220000.000000;0.000000
6579422.500000;8.780385;0.500000;-2508.351318;220000.000000;0.000000
6579397.500000;8.780720;0.500000;-2508.449463;220000.000000;0.000000
6579372.500000;8.781054;0.500000;-2508.547607;220000.000000;0.000000
6579347.500000;8.781389;0.500000;-2508.645752;220000.000000;0.000000
6579322.500000;8.781724;0.500000;-2508.743896;220000.000000;0.000000
6579297.500000;8.782059;0.500000;-2508.842041;220000.000000;0.000000
6579272.500000;8.782393;0.500000;-2508.940186;220000.000000;0.000000
6579247.500000;8.782728;0.500000;-2509.038330;220000.000000;0.000000
6579222.500000;8.783063;0.500000;-2509.136475;220000.000000;0.000000
6579197.500000;8.783398;0.500000;-2509.234619;220000.000000;0.000000
6579172.500000;8.783732;0.500000;-2509.332764;220000.000000;0.000000
6579147.500000;8.784067;0.500000;-2509.430908;220000.000000;0.000000
6579122.500000;8.784402;0.500000;-2509.529053;220000.000000;0.000000
6579097.500000;8.784737;0.500000;-2509.627197;220000.000000;0.000000
6579072.500000;8.785071;0.500000;-2509.725342;220000.000000;0.000000
6579047.500000;8.785406;0.500000;-2509.823486;220000.000000;0.000000
6579022.500000;8.785741;0.500000;-2509.921631;220000.000000;0.000000
6578997.500000;8.786076;0.500000;-2510.019775;220000.000000;0.000000
6578972.500000;8.786410;0.500000;-2510.117920;220000.000000;0.000000
6578947.500000;8.786745;0.500000;-2510.216064;220000.000000;0.000000
6578922.500000;8.787080;0.500000;-2510.314209;220000.000000;0.000000
6578897.500000;8.787415;0.500000;-2510.412354;220000.000000;0.000000
6578872.500000;8.787749;0.500000;-2510.510498;220000.000000;0.000000
6578847.500000;8.788084;0.500000;-2510.608643;220000.000000;0.000000
6578822.500000;8.788419;0.500000;-2510.706787;220000.000000;0.000000
6578797.500000;8.788754;0.500000;-2510.804932;220000.000000;0.000000
6578772.500000;8.789088;0.500000;-2510.903076;220000.000000;0.000000
6578747.500000;8.789423;0.500000;-2511.001221;220000.000000;0.000000
6578722.500000;8.789758;0.500000;-2511.099365;220000.000000;0.000000
6578697.500000;8.790092;0.500000;-2511.197510;220000.000000;0.000000
6578672.500000;8.790427;0.500000;-2511.295654;220000.000000;0.000000
6578647.500000;8.790762;0.500000;-2511.393799;220000.000000;0.000000
6578622.500000;8.791097;0.500000;-2511.491943;220000.000000;0.000000
6578597.500000;8.791431;0.500000;-2511.590088;220000.000000;0.000000
6578572.500000;8.791766;0.500000;-2511.688232;220000.000000;0.000000
6578547.500000;8.792101;0.500000;-2511.786377;220000.000000;0.000000
6578522.500000;8.792436;0.500000;-2511.884521;220000.000000;0.000000
6578497.500000;8.792770;0.500000;-2511.982666;220000.000000;0.000000
6578472.500000;8.793105;0.500000;-2512.080811;220000.000000;0.000000
6578447.500000;8.793440;0.500000;-2512.178955;220000.000000;0.000000
6578422.500000;8.793775;0.500000;-2512.277100;220000.000000;0.000000
6578397.500000;8.794109;0.500000;-2512.375244;220000.000000;0.000000
6578372.500000;8.794444;0.500000;-2512.473389;220000.000000;0.000000
6578347.500000;8.794779;0.500000;-2512.571533;220000.000000;0.000000
6578322.500000;8.795114;0.500000;-2512.669678;220000.000000;0.000000
6578297.500000;8.795448;0.500000;-2512.767822;220000.000000;0.000000
6578272.500000;8.795783;0.500000;-2512.865967;220000.000000;0.000000
6578247.500000;8.796118;0.500000;-2512.964111;220000.000000;0.000000
6578222.500000;8.796453;0.500000;-2513.062256;220000.000000;0.000000
6578197.500000;8.796787;0.500000;-2513.160400;220000.000000;0.000000
6578172.500000;8.797122;0.500000;-2513.258545;220000.000000;0.000000
6578147.500000;8.797457;0.500000;-2513.356689;220000.000000;0.000000
6578122.500000;8.797791;0.500000;-2513.454834;220000.000000;0.000000
6578097.500000;8.798126;0.500000;-2513.552979;220000.000000;0.000000
6578072.500000;8.798461;0.500000;-2513.651123;220000.000000;0.000000
6578047.500000;8.798796;0.500000;-2513.749268;220000.000000;0.000000
6578022.500000;8.799130;0.500000;-2513.847412;220000.000000;0.000000
6577997.500000;8.799465;0.500000;-2513.945557;220000.000000;0.000000
6577972.500000;8.799800;0.500000;-2514.043701;220000.000000;0.000000
6577947.500000;8.800135;0.500000;-2514.141846;220000.000000;0.000000
6577922.500000;8.800469;0.500000;-2514.239990;220000.000000;0.000000
6577897.500000;8.800804;0.500000;-2514.338135;220000.000000;0.000000
6577872.500000;8.801139;0.500000;-2514.436279;220000.000000;0.000000
6577847.500000;8.801474;0.500000;-2514.534424;220000.000000;0.000000
6577822.500000;8.801808;0.500000;-2514.632568;220000.000000;0.000000
6577797.500000;8.802143;0.500000;-2514.730713;220000.000000;0.000000
6577772.500000;8.802478;0.500000;-2514.828857;220000.000000;0.000000
6577747.500000;8.802813;0.500000;-2514.927002;220000.000000;0.000000
6577722.500000;8.803147;0.500000;-2515.025146;220000.000000;0.000000
6577697.500000;8.803482;0.500000;-2515.123291;220000.000000;0.000000
6577672.500000;8.803817;0.500000;-2515.221436;220000.000000;0.000000
6577647.500000;8.804152;0.500000;-2515.319580;220000.000000;0.000000
6577622.500000;8.804486;0.500000;-2515.417725;220000.000000;0.000000
6577597.500000;8.804821;0.500000;-2515.515869;220000.000000;0.000000
6577572.500000;8.805156;0.500000;-2515.614014;220000.000000;0.000000
6577547.500000;8.805490;0.500000;-2515.712158;220000.000000;0.000000
6577522.500000;8.805825;0.500000;-2515.810303;220000.000000;0.000000
6577497.500000;8.806160;0.500000;-2515.908447;220000.000000;0.000000
6577472.500000;8.806495;0.500000;-2516.006592;220000.000000;0.000000
6577447.500000;8.806829;0.500000;-2516.104736;220000.000000;0.000000
6577422.500000;8.807164;0.500000;-2516.202881;220000.000000;0.000000
6577397.500000;8.807499;0.500000;-2516.301025;220000.000000;0.000000
6577372.500000;8.807834;0.500000;-2516.399170;220000.000000;0.000000
6577347.500000;8.808168;0.500000;-2516.497314;220000.000000;0.000000
6577322.500000;8.808503;0.500000;-2516.595459;220000.000000;0.000000
6577297.500000;8.808838;0.500000;-2516.693604;220000.000000;0.000000
6577272.500000;8.809173;0.500000;-2516.791748;220000.000000;0.000000
6577247.500000;8.809507;0.500000;-2516.889893;220000.000000;0.000000
6577222.500000;8.809842;0.500000;-2516.988037;220000.000000;0.000000
6577197.500000;8.810177;0.500000;-2517.086182;220000.000000;0.000000
6577172.500000;8.810512;0.500000;-2517.184326;220000.000000;0.000000
6577147.500000;8.810846;0.500000;-2517.282471;220000.000000;0.000000
6577122.500000;8.811181;0.500000;-2517.380615;220000.000000;0.000000
6577097.500000;8.811516;0.500000;-2517.478760;220000.000000;0.000000
6577072.500000;8.811851;0.500000;-2517.576904;220000.000000;0.000000
6577047.500000;8.812185;0.500000;-2517.675049;220000.000000;0.000000
6577022.500000;8.812520;0.500000;-2517.773193;220000.000000;0.000000
6576997.500000;8.812855;0.500000;-2517.871338;220000.000000;0.000000
